"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5852795";"";"None";"463.46";"0";"2.09";"BDBM300166";"C[C@@]1(O)CCN(c2nc(N3CCOCC3)nc3c2nnn3Cc2ccccc2C(F)(F)F)C1";"EC50";"'='";"23.6";"nM";"7.63";"";"574560";"UO_0000065";"16.46";"0.32";"5.54";"8.25";"0";"CHEMBL5731654";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725892";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"23.6"
"CHEMBL5889127";"";"None";"402.45";"0";"2.70";"BDBM532438";"CNC(=O)[C@@H](NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21)C(C)(C)C";"EC50";"'='";"1.1";"nM";"8.96";"";"1127341";"UO_0000065";"22.26";"0.42";"6.26";"11.78";"0";"CHEMBL5737736";"Homogeneous Time-Resolved Fluorescence (HTRF) Assay: Table B: HTRF assay was carried out using a two-step protocol essentially according to the kit manufacturer's instructions, in 20 μL total volume per well in 384-well plate format (ProxiPlates; PerkinElmer, Fremont, Calif.; catalog #6008280). To each of the experimental wells was transferred 1500 recombinant CHO-K1 cells in 5 μL phosphate buffered saline containing calcium chloride and magnesium chloride (PBS+; Invitrogen, Carlsbad, Calif.; catalog #14040) followed by test compound in 5 μL assay buffer (PBS+ supplemented with 0.2% BSA, 4 μM forskolin and 1 mM IBMX (Sigma-Aldrich, St. Louis, Mo.; catalog #s A8806, F6886 and I5879 respectively). The plate was then incubated at room temperature for 1 h. To each well was then added 5 μL cAMP-d2 conjugate in lysis buffer and 5 μL Cryptate conjugate in lysis buffer according to the kit manufacturer's instructions. The plate was then further incubated at room temperature for 1 h, after which the assay plate was read.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728912";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"1.1"
"CHEMBL3780521";"";"None";"450.62";"1";"5.72";"7b";"CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2cc(C(C)C)ccc21";"EC50";"'='";"2.6";"nM";"8.59";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3782261";"Inverse agonist activity at recombinant human CB2 receptor expressed in CHO-K1 cells assessed as increase in NHK477-induced cAMP production by luminescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3779817";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307512";"";"";"";"2.6"
"CHEMBL5573546";"";"None";"341.45";"0";"4.35";"1j";"C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(C2CC2)c(C(=O)NC)c1O";"EC50";"'>'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5529047";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as forskolin-stimulated cAMP formation preincubated with compound for 10 mins followed by forskolin induction and measured after 30 mins by HTRF analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5528023";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"TIME = 0.6667 hr";"";"";"10.0"
"CHEMBL5569481";"";"None";"397.56";"1";"5.70";"2p";"C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(C2(CCCC)CC2)c(C(=O)NC)c1O";"EC50";"'>'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5529047";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as forskolin-stimulated cAMP formation preincubated with compound for 10 mins followed by forskolin induction and measured after 30 mins by HTRF analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5528023";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"TIME = 0.6667 hr";"";"";"10.0"
"CHEMBL252536";"";"None";"328.50";"1";"6.08";"JWH-133";"CCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21";"EC50";"'='";"501.19";"nM";"6.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5098180";"Partial agonist activity at CBR2 V1133.32M mutant (unknown origin) expressed in HEK293T assessed as increase in picometer shifts of reflected light wavelengths by DMR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"P34972";"V113M";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096191";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"PARTIAL AGONIST";"";"6.3"
"CHEMBL190461";"CANNABIDIOL";"4.0";"314.47";"1";"5.85";"1a; CBD";"C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O";"EC50";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5098180";"Partial agonist activity at CBR2 V1133.32M mutant (unknown origin) expressed in HEK293T assessed as increase in picometer shifts of reflected light wavelengths by DMR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"P34972";"V113M";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096191";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"PARTIAL AGONIST";"";"6.2"
"CHEMBL190461";"CANNABIDIOL";"4.0";"314.47";"1";"5.85";"1a; CBD";"C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O";"EC50";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5098188";"Partial agonist activity at CBR2 V361.35M mutant (unknown origin) expressed in HEK293T assessed as increase in picometer shifts of reflected light wavelengths in presence of JWH-133 by DMR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"P34972";"V36M";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096191";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"PARTIAL AGONIST";"";"6.2"
"CHEMBL3354965";"";"None";"359.38";"0";"2.72";"(S,S)-31";"O=C(NC1CCOCC1)c1nn(-c2ccc(F)cc2F)c2c1C[C@@H]1C[C@H]21";"EC50";"'='";"38.5";"nM";"7.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3378463";"Agonist activity at human recombinant CB2 receptor expressed in CHOK1 cells assessed as cAMP accumulation by HTRF method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351614";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307512";"";"";"";"38.5"
"CHEMBL3957705";"";"None";"488.44";"1";"8.25";"BDBM208371";"O=c1cc(/C=C/c2ccccc2)c2cc(C(c3ccc(Cl)cc3)c3ccc(Cl)s3)ccc2[nH]1";"EC50";"'>'";"10000.0";"nM";"";"";"368182";"UO_0000065";"";"";"";"";"0";"CHEMBL3888024";"cAMP Assay: The following mixtures and buffer solutions were prepared: (a) Buffer 1: HBSS (Mediatech Cat#21-023-CV) with 5 mM HEPES (1 mM stock, Gibco BRL Cat#15630-056) and 0.1% BSA (7.5% stock, Invitrogen Cat#15260-037); (b) Buffer 2: 0.5 mM IBMX (200 mM stock in DMSO, Sigma 15879) in Buffer 1; (c) 1 uM cAMP Standard (50 uM stock, Perkin Elmer Cat# AD0262) diluted in Buffer 2 and serially diluted in Buffer 2, 12 doses at 1/2 dilutions resulting in a dose range of 1 uM to 0.5 nM; (d) d2 labelled cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 6 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); (e) anti-cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 5 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); and (f) Forskolin (Sigma Cat# F6886, 10 mM in DMSO) diluted first in DMSO to 1 mM and then to 1.5 uM in Buffer 2.";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886543";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"10000.0"
"CHEMBL3958774";"";"None";"569.03";"1";"4.79";"BDBM208376";"O=c1cc(N2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(C(c3ccc(Cl)cc3)c3nccs3)ccc2[nH]1";"EC50";"'>'";"10000.0";"nM";"";"";"368186";"UO_0000065";"";"";"";"";"0";"CHEMBL3888024";"cAMP Assay: The following mixtures and buffer solutions were prepared: (a) Buffer 1: HBSS (Mediatech Cat#21-023-CV) with 5 mM HEPES (1 mM stock, Gibco BRL Cat#15630-056) and 0.1% BSA (7.5% stock, Invitrogen Cat#15260-037); (b) Buffer 2: 0.5 mM IBMX (200 mM stock in DMSO, Sigma 15879) in Buffer 1; (c) 1 uM cAMP Standard (50 uM stock, Perkin Elmer Cat# AD0262) diluted in Buffer 2 and serially diluted in Buffer 2, 12 doses at 1/2 dilutions resulting in a dose range of 1 uM to 0.5 nM; (d) d2 labelled cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 6 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); (e) anti-cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 5 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); and (f) Forskolin (Sigma Cat# F6886, 10 mM in DMSO) diluted first in DMSO to 1 mM and then to 1.5 uM in Buffer 2.";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886543";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"10000.0"
"CHEMBL3972302";"";"None";"738.66";"2";"8.56";"BDBM208317";"CCOC(=O)CCCCOc1cc(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc2c(NC3CCN(S(=O)(=O)C(F)(F)F)CC3)ccnc12";"EC50";"'='";"7100.0";"nM";"5.15";"";"368323";"UO_0000065";"";"";"";"";"0";"CHEMBL3888024";"cAMP Assay: The following mixtures and buffer solutions were prepared: (a) Buffer 1: HBSS (Mediatech Cat#21-023-CV) with 5 mM HEPES (1 mM stock, Gibco BRL Cat#15630-056) and 0.1% BSA (7.5% stock, Invitrogen Cat#15260-037); (b) Buffer 2: 0.5 mM IBMX (200 mM stock in DMSO, Sigma 15879) in Buffer 1; (c) 1 uM cAMP Standard (50 uM stock, Perkin Elmer Cat# AD0262) diluted in Buffer 2 and serially diluted in Buffer 2, 12 doses at 1/2 dilutions resulting in a dose range of 1 uM to 0.5 nM; (d) d2 labelled cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 6 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); (e) anti-cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 5 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); and (f) Forskolin (Sigma Cat# F6886, 10 mM in DMSO) diluted first in DMSO to 1 mM and then to 1.5 uM in Buffer 2.";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886543";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"7100.0"
"CHEMBL4862304";"";"None";"393.37";"0";"2.65";"10";"O=C(NC1(C(F)(F)F)CCC1)c1nn(-c2cnccn2)c2c1CC1CCC2O1";"EC50";"'='";"571.0";"nM";"6.24";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828004";"Agonist activity at human CB2 receptor expressed in CHO-K1 cells assessed as increase in cAMP level incubated for 20 mins measured after 60 mins addition of cAMP detect reagent by HTRF analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825739";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 1.333 hr";"AGONIST";"";"571.0"
"CHEMBL3590626";"";"None";"343.43";"0";"2.05";"40";"CCCCN1C(=O)/C(=C/NN2CCOCC2)C(=O)c2cccc(C)c21";"EC50";"'='";"477.0";"nM";"6.32";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591166";"Agonist activity at CB2R (unknown origin) CHO cells stably expressing Galpha16 assessed as increase in intracellular calcium level by microplate reader based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588836";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"0.477"
"CHEMBL3590623";"";"None";"312.41";"0";"3.21";"37";"CCCCN1C(=O)/C(=C/NCC2CC2)C(=O)c2cccc(C)c21";"EC50";"'='";"127.0";"nM";"6.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591166";"Agonist activity at CB2R (unknown origin) CHO cells stably expressing Galpha16 assessed as increase in intracellular calcium level by microplate reader based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588836";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"0.127"
"CHEMBL3590616";"";"None";"392.54";"0";"4.77";"30";"CCCCN1C(=O)/C(=C/NC23CC4CC(CC(C4)C2)C3)C(=O)c2cccc(C)c21";"EC50";"'='";"317.0";"nM";"6.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591166";"Agonist activity at CB2R (unknown origin) CHO cells stably expressing Galpha16 assessed as increase in intracellular calcium level by microplate reader based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588836";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"0.317"
"CHEMBL3590611";"";"None";"354.49";"0";"4.38";"25";"CCCCN1C(=O)/C(=C/NC2CCCCC2)C(=O)c2cccc(CC)c21";"EC50";"'='";"797.0";"nM";"6.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591166";"Agonist activity at CB2R (unknown origin) CHO cells stably expressing Galpha16 assessed as increase in intracellular calcium level by microplate reader based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588836";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"0.797"
"CHEMBL3590607";"";"None";"340.47";"0";"4.13";"21";"CCCCN1C(=O)/C(=C/NC2CCCCC2)C(=O)c2cccc(C)c21";"EC50";"'='";"92.7";"nM";"7.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591166";"Agonist activity at CB2R (unknown origin) CHO cells stably expressing Galpha16 assessed as increase in intracellular calcium level by microplate reader based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588836";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"0.0927"
"CHEMBL4750560";"";"None";"672.53";"2";"7.09";"5";"OCC(CO)(CO)COc1nc(NCc2cccc(C(F)(F)F)c2)c2cc(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)ccc2n1";"EC50";"'='";"4460.0";"nM";"5.35";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4673109";"Inverse agonist activity at human CB2 receptor expressed in HEK293 cells assessed as forskolin-stimulated cAMP accumulation after 30 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665918";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 0.5 hr";"INVERSE AGONIST";"";"4.46"
"CHEMBL4750322";"";"None";"611.47";"2";"6.55";"7";"O=S(=O)(N1CCC(Nc2nc(O)nc3ccc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)cc23)CC1)C(F)(F)F";"EC50";"'='";"5680.0";"nM";"5.25";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4673109";"Inverse agonist activity at human CB2 receptor expressed in HEK293 cells assessed as forskolin-stimulated cAMP accumulation after 30 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665918";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 0.5 hr";"INVERSE AGONIST";"";"5.68"
"CHEMBL3981993";"";"None";"385.39";"0";"2.67";"BDBM240515";"CC(CC(N)=O)(NC(=O)c1cc(OCC(F)(F)F)c(C2CC2)cn1)C1CC1";"EC50";"'='";"28.4";"nM";"7.55";"";"419388";"UO_0000065";"";"";"";"";"0";"CHEMBL3888845";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886858";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308072";"";"";"";"28.4"
"CHEMBL4452732";"";"None";"408.55";"0";"3.07";"22";"O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCN2CCOCC2)c2cccnc12";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4374869";"Agonist activity at human CB2-receptor expressed in CHO-K1 cells coexpressing G-alpha16 by Fluo-4-AM dye based calcium mobilization assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4373687";"1";"Scientific Literature";"Medchemcomm";"2019";"CHEMBL3307512";"";"";"Not active";""
"CHEMBL4538576";"";"None";"408.55";"0";"3.07";"23";"O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCN2CCOCC2)c2ccncc12";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4374869";"Agonist activity at human CB2-receptor expressed in CHO-K1 cells coexpressing G-alpha16 by Fluo-4-AM dye based calcium mobilization assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4373687";"1";"Scientific Literature";"Medchemcomm";"2019";"CHEMBL3307512";"";"";"Not active";""
"CHEMBL4590595";"";"None";"295.39";"0";"3.26";"26";"O=C(NC12CC3CC(CC(C3)C1)C2)c1nc2ccccc2[nH]1";"EC50";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4374869";"Agonist activity at human CB2-receptor expressed in CHO-K1 cells coexpressing G-alpha16 by Fluo-4-AM dye based calcium mobilization assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4373687";"1";"Scientific Literature";"Medchemcomm";"2019";"CHEMBL3307512";"";"";"";"0.52"
"CHEMBL4569920";"";"None";"465.55";"0";"2.88";"16";"COc1ccc2c(c1)c(CCN1CCOCC1)c(C)n2CC(=O)NCc1ccc2c(c1)OCO2";"EC50";"'='";"28100.0";"nM";"4.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4374200";"Agonist activity at human CB2 receptor expressed in CHO cells coexpressing Galpha16 assessed as reduction in forsklin-induced cAMP production incubated for 30 mins by cAMP Hunter assay based fluorometric analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4373651";"1";"Scientific Literature";"Medchemcomm";"2019";"CHEMBL3308072";"";"";"";"28.1"
